accountID,deviceID,timestamp,statusCode,latitude,longitude,address,speedKPH,heading,altitude,creationTime,batteryLevel,cellTowerID,mobileCountryCode,mobileNetworkCode,locationAreaCode,cellLatitude,cellLongitude
admin,3.52E+14,1414536767,0,41.890777,-87.657969,"1213 West Grand Avenue, Chicago, IL 60642, USA",5.556,0,286.9,1414536754,100,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414536953,0,41.890644,-87.658098,"1217 West Grand Avenue, Chicago, IL 60642, USA",7.7784,0,253.2,1414536940,100,262,310,260,7102,NULL,NULL
admin,3.52E+14,1414537319,0,41.890707,-87.657827,"462 North Racine Avenue, Chicago, IL 60642, USA",7.2228,0,269,1414537307,98,262,310,260,7102,NULL,NULL
admin,3.52E+14,1414537614,8192,41.89208,-87.65272,NULL,0,0,0,1414537606,98,262,0,260,7102,41.89208,-87.65272
admin,3.52E+14,1414537664,0,41.890902,-87.658257,"1211 West Grand Avenue, Chicago, IL 60642, USA",14.4456,358,183.2,1414537648,NULL,262,310,260,7102,NULL,NULL
admin,3.52E+14,1414537756,0,41.890902,-87.658257,"1211 West Grand Avenue, Chicago, IL 60642, USA",14.4456,358,183.2,1414537744,100,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414537781,0,41.890815,-87.658213,"1221 West Grand Avenue, Chicago, IL 60642, USA",3.8892,0,221.3,1414537765,100,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414537817,0,41.890744,-87.658247,"1221 West Grand Avenue, Chicago, IL 60642, USA",5.0004,0,219.9,1414537800,98,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414537820,0,41.890724,-87.658223,"1221 West Grand Avenue, Chicago, IL 60642, USA",5.9264,0,219.9,1414537813,98,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414537899,0,41.890754,-87.65779,"462 North Racine Avenue, Chicago, IL 60642, USA",7.7784,0,312.1,1414537887,100,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414538005,0,41.890754,-87.65779,"462 North Racine Avenue, Chicago, IL 60642, USA",7.7784,0,312.1,1414537992,NULL,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414546467,0,41.892954,-87.664719,"1463 West Erie Street, Chicago, IL 60642, USA",0.5556,0,177.6,1414546496,100,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414558535,0,41.892881,-87.664896,"1468 West Ohio Street, Chicago, IL 60642, USA",0,0,257.5,1414558547,100,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414601731,0,41.892697,-87.664637,"1460 West Ohio Street, Chicago, IL 60642, USA",1.6668,0,256.4,1414601756,100,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414644958,0,41.893269,-87.664385,"1455 West Erie Street, Chicago, IL 60642, USA",0,0,257.9,1414644981,100,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414688167,0,41.893086,-87.664516,"1457 West Erie Street, Chicago, IL 60642, USA",0.7408,0,256.5,1414688191,100,263,310,260,7102,NULL,NULL
admin,3.52E+14,1414731909,8192,41.8881,-87.66649,NULL,0,0,0,1414731916,100,263,0,260,7102,41.8881,-87.66649
admin,3.52E+14,1414775271,0,41.905369,-87.913013,"69-85 South Railroad Avenue, Northlake, IL 60164, USA",54.8192,23,212,1414775277,100,44881,310,260,7120,NULL,NULL
admin,3.52E+14,1416382076,8192,34.10243,-117.31237,NULL,0,0,0,1416382070,96,40113,0,260,70,34.10243,-117.31237
admin,3.52E+14,1414819015,8192,42.36711,-87.88369,NULL,0,0,0,1414819065,100,23712,0,260,7125,42.36711,-87.88369
admin,3.52E+14,1414862338,8192,42.36712,-87.88369,NULL,0,0,0,1414862390,100,23712,0,260,7125,42.36712,-87.88369
admin,3.52E+14,1414905662,8192,42.33934,-87.87149,NULL,0,0,0,1414905669,100,45971,0,260,7125,42.33934,-87.87149
admin,3.52E+14,1414948985,8192,42.36711,-87.8837,NULL,0,0,0,1414948992,100,23712,0,260,7125,42.36711,-87.8837
admin,3.52E+14,1414992309,8192,42.36711,-87.8837,NULL,0,0,0,1414992314,100,23712,0,260,7125,42.36711,-87.8837
admin,3.52E+14,1415035632,8192,42.36712,-87.8837,NULL,0,0,0,1415035657,100,23712,0,260,7125,42.36712,-87.8837
admin,3.52E+14,1415078955,8192,42.36712,-87.8837,NULL,0,0,0,1415078968,100,23712,0,260,7125,42.36712,-87.8837
admin,3.52E+14,1415122278,8192,42.34773,-87.8834,NULL,0,0,0,1415122284,100,11792,0,260,7125,42.34773,-87.8834
admin,3.52E+14,1415165601,8192,42.35793,-87.87633,NULL,0,0,0,1415165614,100,32513,0,260,7125,42.35793,-87.87633
admin,3.52E+14,1415208924,8192,42.36712,-87.88369,NULL,0,0,0,1415208946,100,23712,0,260,7125,42.36712,-87.88369
admin,3.52E+14,1415252247,8192,42.35995,-87.89255,NULL,0,0,0,1415252252,100,11791,0,260,7125,42.35995,-87.89255
admin,3.52E+14,1415295570,8192,42.36711,-87.88368,NULL,0,0,0,1415295594,100,23712,0,260,7125,42.36711,-87.88368
admin,3.52E+14,1415338894,8192,42.35995,-87.89256,NULL,0,0,0,1415338905,100,11791,0,260,7125,42.35995,-87.89256
admin,3.52E+14,1415642697,8192,42.3671,-87.88368,NULL,0,0,0,1415642699,100,23712,0,260,7125,42.3671,-87.88368
admin,3.52E+14,1415729705,8192,42.35796,-87.8763,NULL,0,0,0,1415729707,98,32513,0,260,7125,42.35796,-87.8763
admin,3.52E+14,1415816712,8192,42.36711,-87.88367,NULL,0,0,0,1415816717,99,23712,0,260,7125,42.36711,-87.88367
admin,3.52E+14,1416338753,8192,34.10273,-117.33285,NULL,0,0,0,1416338746,96,24163,0,260,70,34.10273,-117.33285
admin,3.52E+14,1416251747,8192,35.52637,-108.71396,NULL,0,0,0,1416251741,96,15101,0,260,801,35.52637,-108.71396
admin,3.52E+14,1415903720,8192,41.81169,-87.71524,NULL,0,0,0,1415903722,98,46372,0,260,7104,41.81169,-87.71524
admin,3.52E+14,1415947224,8192,41.81169,-87.71524,NULL,0,0,0,1415947222,97,46372,0,260,7104,41.81169,-87.71524
admin,3.52E+14,1415990726,8192,41.81169,-87.71524,NULL,0,0,0,1415990725,97,46372,0,260,7104,41.81169,-87.71524
admin,3.52E+14,1416034230,8192,41.81169,-87.71524,NULL,0,0,0,1416034227,97,46372,0,260,7104,41.81169,-87.71524
admin,3.52E+14,1416425399,8192,34.10245,-117.31246,NULL,0,0,0,1416425393,96,40113,0,260,70,34.10245,-117.31246
admin,3.52E+14,1416468722,8192,34.10245,-117.31246,NULL,0,0,0,1416468716,95,40113,0,260,70,34.10245,-117.31246
admin,3.52E+14,1416511957,0,33.99196,-117.694784,"5002 Lindsay Court, Chino, CA 91710, USA",1.1112,0,219.1,1416511963,94,46451,310,260,71,NULL,NULL
admin,3.52E+14,1416555279,8192,33.99192,-117.69492,NULL,0,0,0,1416555287,96,42002,0,260,71,33.99192,-117.69492
admin,3.52E+14,1416598602,8192,33.99192,-117.69492,NULL,0,0,0,1416598608,96,42002,0,260,71,33.99192,-117.69492
admin,3.52E+14,1416641925,8192,33.99192,-117.69492,NULL,0,0,0,1416641933,96,42002,0,260,71,33.99192,-117.69492
admin,3.52E+14,1416685248,8192,33.96686,-117.70695,NULL,0,0,0,1416685256,96,46951,0,260,71,33.96686,-117.70695
admin,3.52E+14,1416728570,8192,33.96844,-117.69165,NULL,0,0,0,1416728584,96,46281,0,260,71,33.96844,-117.69165
admin,3.52E+14,1416771893,8192,33.96686,-117.70695,NULL,0,0,0,1416771905,96,46951,0,260,71,33.96686,-117.70695
admin,3.52E+14,1417074872,8192,33.96686,-117.70694,NULL,0,0,0,1417074887,94,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417118195,8192,33.96686,-117.70694,NULL,0,0,0,1417118202,94,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417161519,8192,33.96686,-117.70694,NULL,0,0,0,1417161526,94,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417204842,8192,33.96686,-117.70694,NULL,0,0,0,1417204857,94,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417248165,8192,33.96686,-117.70694,NULL,0,0,0,1417248179,94,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417291488,8192,33.96687,-117.70694,NULL,0,0,0,1417291494,94,46951,0,260,71,33.96687,-117.70694
admin,3.52E+14,1417334811,8192,33.96687,-117.70694,NULL,0,0,0,1417334818,94,46951,0,260,71,33.96687,-117.70694
admin,3.52E+14,1417378135,8192,33.98702,-117.68823,NULL,0,0,0,1417378139,93,46451,0,260,71,33.98702,-117.68823
admin,3.52E+14,1417421459,8192,33.96686,-117.70694,NULL,0,0,0,1417421465,93,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417464783,8192,33.96686,-117.70694,NULL,0,0,0,1417464790,93,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417508107,8192,33.96686,-117.70694,NULL,0,0,0,1417508114,94,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417551430,8192,33.96686,-117.70694,NULL,0,0,0,1417551435,93,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417594754,8192,33.96686,-117.70694,NULL,0,0,0,1417594837,93,46951,0,260,71,33.96686,-117.70694
admin,3.52E+14,1417638076,8192,33.9686,-117.69184,NULL,0,0,0,1417638083,93,46281,0,260,71,33.9686,-117.69184
admin,3.52E+14,1417681400,8192,33.7529,-118.25039,NULL,0,0,0,1417681405,94,30623,0,260,33,33.7529,-118.25039
admin,3.52E+14,1418071314,8192,33.76984,-118.23812,NULL,0,0,0,1418071344,93,32402,0,260,80,33.76984,-118.23812
admin,3.52E+14,1418114637,8192,33.76254,-118.22856,NULL,0,0,0,1418114642,92,30621,0,260,33,33.76254,-118.22856
admin,3.52E+14,1418157960,8192,33.76254,-118.22855,NULL,0,0,0,1418157966,92,30621,0,260,33,33.76254,-118.22855
admin,3.52E+14,1418201284,8192,33.76254,-118.22855,NULL,0,0,0,1418201290,92,30621,0,260,33,33.76254,-118.22855
admin,3.52E+14,1418244608,8192,33.76253,-118.22856,NULL,0,0,0,1418244615,92,30621,0,260,33,33.76253,-118.22856
admin,3.52E+14,1418547876,8192,37.82496,-122.31009,NULL,0,0,0,1418547882,91,19181,0,260,228,37.82496,-122.31009
admin,3.52E+14,1418634523,8192,37.80097,-122.37521,NULL,0,0,0,1418634533,91,19182,0,260,228,37.80097,-122.37521
admin,3.52E+14,1420194184,8192,25.42652,119.29127,NULL,0,0,0,1420194167,83,22572,0,1,22786,25.42652,119.29127
admin,3.52E+14,1420237507,8193,0,0,NULL,0,0,0,1420254778,90,25193,0,0,24736,NULL,NULL
admin,3.52E+14,1420794470,8192,22.33043,114.11451,NULL,0,0,0,1420794476,88,34202,4,12,140,22.33043,114.11451
admin,3.52E+14,1420584531,0,22.331814,114.113782,"Tsing Yi Hong Wan Road, Tsing Yi, Hong Kong",1.852,0,31.7,1420584537,89,34202,454,12,140,NULL,NULL
admin,3.52E+14,1420606408,0,22.331832,114.113625,"Tsing Yi Hong Wan Road, Tsing Yi, Hong Kong",1.852,0,43.5,1420606413,89,34202,454,12,140,NULL,NULL
admin,3.52E+14,1420608532,8192,22.33039,114.11454,NULL,0,0,0,1420608539,89,34202,4,12,140,22.33039,114.11454
admin,3.52E+14,1420612461,8192,22.33039,114.11454,NULL,0,0,0,1420612467,89,34202,4,12,140,22.33039,114.11454
admin,3.52E+14,1420779947,8192,22.33043,114.11451,NULL,0,0,0,1420780030,89,34202,4,12,140,22.33043,114.11451
admin,3.52E+14,1420634363,8192,22.33039,114.11454,NULL,0,0,0,1420634369,89,34202,4,12,140,22.33039,114.11454
admin,3.52E+14,1420656260,0,22.331822,114.113852,"Tsing Yi Hong Wan Road, Tsing Yi, Hong Kong",7.2228,0,8.9,1420656266,89,34202,454,12,140,NULL,NULL
admin,3.52E+14,1420678005,8192,22.33043,114.11455,NULL,0,0,0,1420678011,89,34202,4,12,140,22.33043,114.11455
admin,3.52E+14,1420692809,8192,22.33043,114.11455,NULL,0,0,0,1420692819,89,34202,4,12,140,22.33043,114.11455
admin,3.52E+14,1420707332,8192,22.33043,114.11455,NULL,0,0,0,1420707414,89,34202,4,12,140,22.33043,114.11455
admin,3.52E+14,1420736378,8192,22.33043,114.11451,NULL,0,0,0,1420736383,89,34202,4,12,140,22.33043,114.11451
admin,3.52E+14,1420750901,8192,22.33043,114.11451,NULL,0,0,0,1420750907,89,34202,4,12,140,22.33043,114.11451
admin,3.52E+14,1420765424,8192,22.33043,114.11451,NULL,0,0,0,1420765429,89,34202,4,12,140,22.33043,114.11451
admin,3.52E+14,1420808993,8192,22.33043,114.11451,NULL,0,0,0,1420808999,89,34202,4,12,140,22.33043,114.11451
admin,3.52E+14,1420823516,8192,22.33043,114.11451,NULL,0,0,0,1420823522,88,34202,4,12,140,22.33043,114.11451
admin,3.52E+14,1420838039,8192,22.33043,114.11451,NULL,0,0,0,1420838121,89,34202,4,12,140,22.33043,114.11451
admin,3.52E+14,1420867085,8192,22.33496,114.11351,NULL,0,0,0,1420867101,89,41191,4,4,7700,22.33496,114.11351
admin,3.52E+14,1420881608,8192,22.44254,114.00824,NULL,0,0,0,1420881619,88,15371,4,4,8900,22.44254,114.00824
admin,3.52E+14,1420896131,8192,22.43877,114.01682,NULL,0,0,0,1420896137,88,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420910858,8192,22.43877,114.01682,NULL,0,0,0,1420910869,88,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420912961,8192,22.43877,114.01682,NULL,0,0,0,1420912972,88,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420934982,8192,22.43877,114.01682,NULL,0,0,0,1420934992,88,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420937085,8192,22.44254,114.00826,NULL,0,0,0,1420937090,88,15371,4,4,8900,22.44254,114.00826
admin,3.52E+14,1420939189,8192,22.43877,114.01682,NULL,0,0,0,1420939195,88,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420941291,8192,22.43877,114.01682,NULL,0,0,0,1420941298,88,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420943366,0,22.436384,114.002787,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",12.4084,0,34.3,1420943371,88,9263,454,4,8900,NULL,NULL
admin,3.52E+14,1420945495,8192,22.43877,114.01682,NULL,0,0,0,1420945503,88,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420952997,8192,22.43877,114.01682,NULL,0,0,0,1420953007,88,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420960531,8192,22.43877,114.01682,NULL,0,0,0,1420960537,88,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420975234,8192,22.43877,114.01682,NULL,0,0,0,1420975240,87,9263,4,4,8900,22.43877,114.01682
admin,3.52E+14,1420989857,0,29.066021,114.145278,"Jing Dong Lu, Xiushui Xian, Jiujiang Shi, Jiangxi Sheng, China",156.1236,287,9.7,1420989866,88,9263,454,4,8900,NULL,NULL
admin,3.52E+14,1421004431,0,22.436416,114.002645,"Tai Tao Tsuen, Ping Shan, Hong Kong",1.4816,0,-6.3,1421004436,88,9263,454,4,8900,NULL,NULL
admin,3.52E+14,1421006212,0,22.436239,114.002856,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",8.334,123,38.8,1421006303,87,9263,454,4,8900,NULL,NULL
admin,3.52E+14,1421020821,0,21.215265,118.322345,NULL,590.788,52,-14.4,1421020828,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421022924,8192,22.44332,114.0072,NULL,0,0,0,1421022937,88,6451,4,4,8900,22.44332,114.0072
admin,3.52E+14,1421025050,8192,22.44332,114.0072,NULL,0,0,0,1421025057,88,6451,4,4,8900,22.44332,114.0072
admin,3.52E+14,1421035991,0,22.43642,114.00295,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.2224,0,7.9,1421036002,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421046987,0,22.436435,114.002866,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.4816,0,28.2,1421046995,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421057927,0,22.436497,114.002876,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.7408,0,18,1421057933,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421068999,0,22.436446,114.002707,"Tai Tao Tsuen, Ping Shan, Hong Kong",0.926,0,47.4,1421069004,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421079848,0,22.436556,114.002635,"Tai Tao Tsuen, Ping Shan, Hong Kong",3.3336,0,10.3,1421079856,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421090787,0,22.436368,114.002833,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.852,0,18.4,1421090793,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421101856,0,22.436145,114.002897,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.2964,0,6.4,1421101864,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421112890,0,22.436647,114.002776,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.852,0,27.6,1421112895,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421123991,8192,22.44332,114.00721,NULL,0,0,0,1421124001,88,6451,4,4,8900,22.44332,114.00721
admin,3.52E+14,1421135092,0,22.436274,114.002842,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",7.9636,0,54.4,1421135096,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421146126,0,20.094306,115.132689,NULL,561.156,43,-4,1421146132,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421157080,0,22.436487,114.002754,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.4076,0,40.9,1421157088,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421168043,0,22.436354,114.002766,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.4076,0,31.6,1421168050,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421178938,0,22.43635,114.002727,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.2964,0,49.3,1421178943,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421189885,0,22.436433,114.002708,"Tai Tao Tsuen, Ping Shan, Hong Kong",7.9636,0,32.4,1421189890,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421200833,0,22.436478,114.002814,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",3.3336,0,15.8,1421200839,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421211788,0,22.436462,114.003006,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.4076,0,-10.7,1421211874,88,9212,454,4,8900,NULL,NULL
admin,3.52E+14,1421222725,0,22.436419,114.002984,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.0372,0,21,1421222727,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421233826,8192,22.44331,114.00721,NULL,0,0,0,1421233834,88,6451,4,4,8900,22.44331,114.00721
admin,3.52E+14,1421244930,8192,22.44331,114.00721,NULL,0,0,0,1421244942,88,6451,4,4,8900,22.44331,114.00721
admin,3.52E+14,1421255890,0,22.436349,114.002965,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.0372,0,10.8,1421255896,88,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421266992,8192,22.44331,114.00721,NULL,0,0,0,1421266998,87,6451,4,4,8900,22.44331,114.00721
admin,3.52E+14,1421278094,0,22.436297,114.002789,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.0372,0,-10.3,1421278104,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421289197,8192,22.44331,114.00721,NULL,0,0,0,1421289204,87,6451,4,4,8900,22.44331,114.00721
admin,3.52E+14,1421300300,8192,22.44331,114.00721,NULL,0,0,0,1421300311,87,6451,4,4,8900,22.44331,114.00721
admin,3.52E+14,1421311404,8192,22.44331,114.00721,NULL,0,0,0,1421311410,87,6451,4,4,8900,22.44331,114.00721
admin,3.52E+14,1421322458,0,21.231768,118.357905,NULL,522.6344,4,-11.5,1421322463,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421333375,0,22.436373,114.002854,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.1852,0,15.4,1421333384,87,14453,454,12,160,NULL,NULL
admin,3.52E+14,1421333825,0,22.436316,114.002683,"Tai Tao Tsuen, Ping Shan, Hong Kong",3.3336,0,-40.4,1421333830,87,14453,454,12,160,NULL,NULL
admin,3.52E+14,1421344708,0,22.436344,114.002961,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.7408,0,17.1,1421344712,86,5973,454,12,160,NULL,NULL
admin,3.52E+14,1421355649,0,22.436382,114.002973,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",5.9264,0,-18.6,1421355655,87,5973,454,12,160,NULL,NULL
admin,3.52E+14,1421366689,0,22.436442,114.002866,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.1112,0,-3.3,1421366695,87,5973,454,12,160,NULL,NULL
admin,3.52E+14,1421377791,8192,22.43795,114.00528,NULL,0,0,0,1421377798,87,14453,4,12,160,22.43795,114.00528
admin,3.52E+14,1421388728,0,22.436569,114.003026,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.4076,0,0.1,1421388734,87,5973,454,12,160,NULL,NULL
admin,3.52E+14,1421399551,0,22.436268,114.002877,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.926,0,-67.5,1421399555,86,5973,454,12,160,NULL,NULL
admin,3.52E+14,1421410324,0,22.436593,114.003221,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.4816,0,16.4,1421410404,86,5973,454,12,160,NULL,NULL
admin,3.52E+14,1421421094,0,22.436282,114.00254,"Tai Tao Tsuen, Ping Shan, Hong Kong",0.5556,0,-33.2,1421421122,86,25321,454,12,160,NULL,NULL
admin,3.52E+14,1421431864,0,22.436433,114.00296,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0,0,12.1,1421431869,86,5973,454,12,160,NULL,NULL
admin,3.52E+14,1421442634,0,22.436388,114.003042,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.3704,0,5.8,1421442649,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421453404,0,22.43639,114.002916,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.1852,0,5.9,1421453409,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421464193,0,22.436309,114.002996,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.1852,0,32.3,1421464207,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421474974,0,22.436433,114.003036,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.1852,0,13.5,1421475058,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421485744,0,22.43656,114.003167,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.3704,0,13.1,1421485749,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421496514,0,22.436304,114.002872,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.778,54,16.3,1421496597,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421507284,0,22.436374,114.003002,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.5556,0,12.6,1421507292,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421518054,0,22.43641,114.003051,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.3704,0,6.8,1421518063,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421528824,0,22.436507,114.00308,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.5556,0,-8.3,1421528831,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421539594,0,22.436411,114.00299,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.1852,0,12.1,1421539602,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421550383,0,22.436458,114.002988,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.3704,0,20.4,1421550389,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421561164,0,22.436401,114.003034,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.3704,0,30.3,1421561170,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421572024,0,22.436443,114.003058,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.0372,0,3.4,1421572035,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421582794,0,22.436444,114.00298,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",2.0372,0,8.5,1421582874,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421593564,0,22.436438,114.003049,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.1852,0,11.8,1421593571,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421604359,0,22.43639,114.003051,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0,0,18,1421604364,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421615134,0,22.436424,114.003009,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.6668,0,6.7,1421615139,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421625904,0,22.436436,114.003018,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.1852,0,7.1,1421625914,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421636674,0,22.436387,114.002994,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.1852,0,17.6,1421636683,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421647469,0,22.436398,114.003015,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.1852,0,16.8,1421647476,85,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421658244,0,22.436376,114.002948,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0,0,16.2,1421658252,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421669014,0,22.436472,114.003045,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0,0,10.4,1421669022,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421679784,0,22.436513,114.003031,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.852,18,-8.6,1421679793,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421690554,0,22.436383,114.002982,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.3704,0,21.5,1421690561,87,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421701324,0,22.436393,114.00297,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",1.852,239,13.5,1421701331,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421712094,0,22.436376,114.003004,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.5556,0,13.1,1421712099,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421722889,0,22.436435,114.00301,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",0.926,0,19.4,1421722897,86,6451,454,4,8900,NULL,NULL
admin,3.52E+14,1421733719,0,22.436355,114.003044,"130 Castle Peak Road (Ping Shan), Ping Shan, Hong Kong",3.1484,171,39.1,1421733727,86,6451,454,4,8900,NULL,NULL
